date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:55	146311/146311	UR-MCZ	200	updated ('OK')	image/jpeg	etag:%2223b87-5b8d92dd621e8-gzip%22	https://www.npg.org.uk/assets/images/visit/568_hold-still-waterloo.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/visit/568_hold-still-waterloo.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/how-will-you-arrange-everyone)
14:34:55	27103/27103	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.npg.org.uk/assets/images/collections/568_NPGD48094.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGD48094.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/how-will-you-arrange-everyone)
14:34:56	62951/62951	---M-Z	200	added ('OK')	image/jpeg	etag:%22f5e7-5b9ccff92a6b4-gzip%22	https://www.npg.org.uk/assets/microsites/hockney/images/568_David-Hockney-shots.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/microsites/hockney/images/568_David-Hockney-shots.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/how-will-you-arrange-everyone)
14:34:56	9262/9262	---M-Z	200	added ('OK')	image/jpeg	etag:%22242e-45d9eb920e7c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/finalfamily.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/finalfamily.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/well-done)
14:34:56	485/485	---M-Z	200	added ('OK')	image/gif	etag:%221e5-45daf88c34080-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots11.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots11.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/make-your-own-family-portrait/well-done)
14:34:56	27624/27624	---M-Z	200	added ('OK')	image/jpeg	etag:%226be8-45daf43808a00-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tutorial3.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tutorial3.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/navigating-the-webquest)
14:34:57	26241/26241	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:22:18%20GMT	https://collectionimages.npg.org.uk/panel/mw08291/The-Family-of-Sir-Robert-Vyner.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw08291/mw08291.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/navigating-the-webquest)
14:34:57	2805/2805	---M-Z	200	added ('OK')	image/gif	etag:%22af5-45dafc6ee2b40-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudortitle.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/tudortitle.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/)
14:34:57	26644/26644	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2022%20Sep%202021%2019:14:22%20GMT	https://collectionimages.npg.org.uk/panel/mw02079/Queen-Elizabeth-I-The-Ditchley-portrait.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw02079/mw02079.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/)
14:34:57	394/394	---M-Z	200	added ('OK')	image/gif	etag:%2218a-45dafc5db82c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/next_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/)
14:34:57	2106/2106	---M-Z	200	added ('OK')	image/gif	etag:%2283a-45dafc2ff16c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family1.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/family1.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/)
14:34:58	394/394	---M-Z	200	added ('OK')	image/gif	etag:%2218a-45dafc0412f40-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots1_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/)
14:34:58	27277/27277	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2027%20Sep%202021%2019:31:12%20GMT	https://collectionimages.npg.org.uk/panel/mw01734/Sir-Thomas-More-his-father-his-household-and-his-descendants.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw01734/mw01734.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/start)
14:34:58	527/527	---M-Z	200	added ('OK')	image/gif	etag:%2220f-45dafbfe5a1c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/back_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/back_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/start)
14:34:58	397/397	---M-Z	200	added ('OK')	image/gif	etag:%2218d-45dafc09cbcc0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots2_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots2_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/start)
14:34:59	23846/23846	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2008%20Oct%202021%2020:06:23%20GMT	https://collectionimages.npg.org.uk/panel/mw03086/King-Henry-VIII.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw03086/mw03086.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:34:59	23963/23963	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2019:40:11%20GMT	https://collectionimages.npg.org.uk/panel/mw03077/King-Henry-VII.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw03077/mw03077.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:34:59	24149/24149	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2005%20Oct%202021%2020:09:24%20GMT	https://collectionimages.npg.org.uk/panel/mw04266/Queen-Mary-I.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw04266/mw04266.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:34:59	21687/21687	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2019:00:41%20GMT	https://collectionimages.npg.org.uk/panel/mw02033/King-Edward-VI.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw02033/mw02033.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:00	396/396	---M-Z	200	added ('OK')	image/gif	etag:%2218c-45dafc1261100-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots3_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots3_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:00	28455/28455	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2019:12:12%20GMT	https://collectionimages.npg.org.uk/panel/mw02077/Queen-Elizabeth-I.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw02077/mw02077.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:01	12935/12935	---M-Z	200	added ('OK')	image/jpeg	etag:%223287-5a1d8c922df24-gzip%22	https://www.npg.org.uk/assets/images/collections/371_NPG1.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/371_NPG1.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:04	16641/16641	---M-Z	200	added ('OK')	image/jpeg	etag:%224101-5a41ab7ca1d13-gzip%22	https://www.npg.org.uk/assets/images/collections/371_NPG224.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/collections/371_NPG224.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:04	24932/24932	---M-Z	200	added ('OK')	image/jpeg	etag:%226164-5a59cd4f6b342-gzip%22	https://www.npg.org.uk/assets/images/learning/families/512_NPG2082.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/learning/families/512_NPG2082.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/who-to-include)
14:35:05	398/398	---M-Z	200	added ('OK')	image/gif	etag:%2218e-45dafc1725c40-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots4_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots4_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/choose-your-portrait)
14:35:05	31492/31492	---M-Z	200	added ('OK')	image/jpeg	etag:%227b04-45dafc6a1e000-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/search.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/search.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/choose-your-portrait)
14:35:05	399/399	---M-Z	200	added ('OK')	image/gif	etag:%2218f-45dafc1bea780-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots5_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots5_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/henry-viii)
14:35:06	23269/23269	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2028%20Sep%202021%2018:53:25%20GMT	https://collectionimages.npg.org.uk/panel/mw00143/Anne-Boleyn.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/collectionimages.npg.org.uk/panel/mw00143/mw00143.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/other-tudors)
14:35:06	73/73	---M-Z	200	added ('OK')	image/gif	etag:%2249-45daf83fe8c80-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/creamshim.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/creamshim.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/other-tudors)
14:35:06	395/395	---M-Z	200	added ('OK')	image/gif	etag:%2218b-45dafc20af2c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots6_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots6_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/other-tudors)
14:35:06	12136/12136	---M-Z	200	added ('OK')	image/jpeg	etag:%222f68-45dafc664d700-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/photoshop.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/photoshop.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait)
14:35:06	403/403	---M-Z	200	added ('OK')	image/gif	etag:%22193-45dafc2668040-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots7_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots7_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait)
14:35:07	37565/37565	---M-Z	200	added ('OK')	image/jpeg	etag:%2292bd-573db4eabe7d3-gzip%22	https://www.npg.org.uk/assets/images/learning/568_bp-next-generation.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/learning/568_bp-next-generation.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait)
14:35:07	212180/212180	---MCZ	200	added ('OK')	image/jpeg	etag:%2233cd4-5b9ccb8b7cc1d-gzip%22	https://www.npg.org.uk/assets/microsites/hold-still/images/568_hold-still-workshop.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/microsites/hold-still/images/568_hold-still-workshop.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait)
14:35:08	396/396	---M-Z	200	added ('OK')	image/gif	etag:%2218c-45dafc2b2cb80-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots8_blue.gif	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/family-webquest/dots8_blue.gif	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/well-done1)
14:35:08	105043/105043	---MCZ	200	added ('OK')	image/jpeg	etag:%2219a53-5b9ccd6a005d0-gzip%22	https://www.npg.org.uk/assets/microsites/encounter/images/568_%20Drawing-Techniques.jpg	C:/Users/edefreitas/Desktop/HTT%20Track/Learning%20Resource/www.npg.org.uk/assets/microsites/encounter/images/568_%20Drawing-Techniques.jpg	(from https://www.npg.org.uk/learning/digital/interviews-with-artists-and-sitters/families-in-art-webquest/tudor-family-portraits/making-your-portrait)
